Ημερομηνία,PM10 (μgr/m3),PM10 Valid,PM2.5 (μgr/m3),PM2.5 Valid,Measurement Duration,source_file,sheet_name,PM10 (μgr/Nm3),PM2.5 (μgr/Nm3)
2022-04-15,41.27,yes,25.43,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-04,,
2022-04-16,51.32,yes,26.67,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-04,,
2022-04-17,20.96,yes,15.45,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-04,,
2022-04-18,6.17,yes,5.6,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-04,,
2022-04-19,16.02,yes,10.67,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-04,,
2022-04-20,93.47,yes,20.49,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-04,,
2022-04-21,49.93,yes,18.63,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-04,,
2022-04-22,35.15,yes,27.82,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-04,,
2022-04-23,32.72,yes,23.84,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-04,,
2022-04-24,38.91,yes,23.92,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-04,,
2022-04-25,37.06,yes,22.73,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-04,,
2022-04-26,66.15,yes,19.24,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-04,,
2022-04-27,64.71,yes,25.43,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-04,,
2022-04-28,73.5,yes,28.4,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-04,,
2022-04-29,34.65,yes,16.11,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-04,,
2022-04-30,25.71,yes,20.83,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-04,,
2022-05-01,19.43,yes,15.54,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-02,18.85,yes,13.78,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-03,25.91,yes,12.32,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-04,85.38,yes,20.02,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-05,80.43,yes,24.88,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-06,52.9,yes,23.1,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-07,41.32,yes,17.4,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-08,24.18,yes,14.6,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-09,43.85,yes,16.55,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-10,46.76,yes,14.98,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-11,51.4,yes,15.96,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-12,52.18,yes,20.03,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-13,60.94,yes,22.45,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-14,44.56,yes,21.74,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-15,27.55,yes,18.06,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-16,51.84,yes,24.44,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-17,63.16,yes,26.67,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-18,94.06,yes,19.67,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-19,35.48,yes,8.24,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-20,65.57,yes,14.53,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-21,27.7,yes,11.06,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-22,21.73,yes,9.64,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-23,54.98,yes,18.35,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-24,72.09,yes,25.45,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-25,125.96,yes,28.87,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-26,47.44,yes,21.04,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-27,71.58,yes,26.78,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-28,61.29,yes,28.48,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-29,50.88,yes,27.34,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-30,29.18,yes,14.13,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-05-31,29.42,yes,12.5,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-05,,
2022-06-01,23.43,yes,11.42,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-02,36.08,yes,17.96,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-03,33.64,yes,14.12,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-04,36.14,yes,17.91,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-05,36.2,yes,16.53,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-06,36.9,yes,16.28,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-07,23.49,yes,13.53,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-08,27.01,yes,14.4,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-09,53.35,yes,20.62,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-10,17.84,yes,11.5,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-11,11.09,yes,6.24,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-12,12.56,yes,7.9,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-13,15.46,yes,9.22,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-14,31.76,yes,15.61,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-15,30.65,yes,11.9,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-16,38.93,yes,17.14,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-17,66.02,yes,20.28,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-18,24.65,yes,18.82,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-19,13.01,yes,8.05,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-20,41.9,yes,13.61,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-21,50.61,yes,18.32,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-22,61.03,yes,21.97,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-23,59.71,yes,22.66,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-24,34.87,yes,17.29,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-25,29.49,yes,15.37,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-26,17.28,yes,9.09,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-27,39.38,yes,15.45,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-28,54.78,yes,18.67,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-29,34.54,yes,11.25,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-06-30,41.5,yes,15.02,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-06,,
2022-07-01,37.51,yes,16.04,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-02,36.35,yes,16.95,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-03,23.97,yes,13.49,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-04,53.0,yes,15.16,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-05,23.47,yes,9.64,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-06,27.77,yes,10.23,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-07,25.69,yes,7.6,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-08,34.95,yes,13.43,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-09,7.87,yes,6.78,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-10,14.28,yes,9.61,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-11,11.78,yes,4.84,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-12,12.7,yes,4.96,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-13,17.92,yes,5.25,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-14,53.91,yes,9.5,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-15,65.05,yes,14.97,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-16,34.25,yes,12.35,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-17,22.6,yes,11.12,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-18,27.99,yes,9.98,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-19,36.53,yes,12.37,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-20,72.67,yes,14.33,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-21,64.49,yes,15.25,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-22,37.0,yes,13.28,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-23,29.87,yes,16.17,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-24,33.8,yes,18.72,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-25,31.76,yes,15.9,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-26,28.06,yes,16.82,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-27,34.71,yes,16.33,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-28,34.03,yes,14.89,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-29,30.28,yes,13.04,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-30,23.56,yes,11.76,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-07-31,18.68,yes,9.28,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-07,,
2022-08-01,19.46,yes,8.1,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-02,28.84,yes,8.56,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-03,45.55,yes,14.4,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-04,42.81,yes,15.15,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-05,27.88,yes,12.55,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-06,33.13,yes,13.04,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-07,16.36,yes,9.57,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-08,29.64,yes,10.75,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-09,42.48,yes,11.04,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-10,43.12,yes,12.86,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-11,47.72,yes,13.26,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-12,23.41,yes,12.96,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-13,23.36,yes,12.67,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-14,12.2,yes,9.68,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-15,10.0,yes,7.82,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-16,26.84,yes,11.35,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-17,21.74,yes,9.78,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-18,47.23,yes,14.88,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-19,34.12,yes,16.36,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-20,42.06,yes,18.8,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-21,17.6,yes,13.06,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-22,21.74,yes,13.52,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-23,27.35,yes,16.4,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-24,20.04,yes,15.23,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-25,15.8,yes,11.0,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-26,33.48,yes,15.38,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-27,38.39,yes,21.08,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-28,34.59,yes,19.84,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-29,49.13,yes,24.7,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-30,31.52,yes,17.96,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-08-31,29.17,yes,17.64,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-08,,
2022-09-01,36.5,yes,18.66,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-02,19.96,yes,15.04,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-03,17.43,yes,11.66,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-04,12.59,yes,9.21,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-05,23.29,yes,13.63,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-06,22.39,yes,9.93,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-07,20.7,yes,11.96,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-08,27.19,yes,14.21,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-09,27.76,yes,14.01,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-10,20.44,yes,12.95,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-11,15.81,yes,9.98,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-12,15.43,yes,7.13,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-13,14.02,yes,7.2,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-14,32.51,yes,13.13,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-15,40.3,yes,15.45,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-16,26.72,yes,15.76,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-17,28.94,yes,16.09,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-18,14.61,yes,7.39,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-19,23.83,yes,6.63,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-20,12.37,yes,4.83,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-21,8.23,yes,4.7,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-22,14.44,yes,7.62,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-23,18.19,yes,9.37,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-24,25.22,yes,14.04,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-25,27.7,yes,15.71,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-26,28.33,yes,14.76,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-27,21.9,yes,12.53,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-28,19.03,yes,10.38,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-29,23.18,yes,10.09,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-09-30,32.99,yes,12.43,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-09,,
2022-10-01,25.01,yes,12.12,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-02,10.79,yes,6.68,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-03,23.48,yes,9.0,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-04,8.89,yes,4.97,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-05,18.26,yes,9.47,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-06,34.11,yes,15.17,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-07,36.26,yes,15.19,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-08,28.33,yes,13.61,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-09,23.44,yes,14.97,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-10,30.69,yes,19.4,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-11,44.39,yes,26.05,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-12,30.76,yes,21.01,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-13,22.24,yes,12.96,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-14,10.83,yes,8.14,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-15,24.77,yes,13.04,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-16,22.19,yes,18.56,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-17,48.07,yes,25.46,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-18,44.41,yes,21.02,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-19,48.34,yes,23.88,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-20,27.96,yes,17.36,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-21,25.55,yes,17.3,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-22,26.54,yes,18.99,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-23,25.06,yes,17.63,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-24,50.23,yes,25.21,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-25,40.53,yes,28.92,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-26,34.37,yes,24.94,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-27,40.86,yes,26.93,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-28,22.11,yes,16.66,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-29,30.32,yes,20.27,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-30,27.11,yes,21.24,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-10-31,39.22,yes,22.01,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-10,,
2022-11-01,31.33,yes,19.32,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-02,61.66,yes,33.28,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-03,52.37,yes,32.93,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-04,58.23,yes,41.29,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-05,44.81,yes,31.5,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-06,8.56,yes,7.15,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-07,29.44,yes,22.45,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-08,50.5,yes,37.66,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-09,55.99,yes,43.16,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-10,57.18,yes,41.07,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-11,36.76,yes,28.43,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-12,14.43,yes,11.86,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-13,25.92,yes,20.83,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-14,40.28,yes,30.28,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-15,49.99,yes,38.51,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-16,35.76,yes,29.92,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-17,28.73,yes,21.19,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-18,28.86,yes,21.07,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-19,14.43,yes,7.64,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-20,12.2,yes,8.37,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-21,19.46,yes,6.38,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-22,18.05,yes,9.86,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-23,23.6,yes,17.49,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-24,31.39,yes,14.16,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-25,16.29,yes,6.21,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-26,12.98,yes,10.04,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-27,11.91,yes,10.53,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-28,14.79,yes,13.5,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-29,18.65,yes,15.15,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-11-30,8.11,yes,6.52,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-11,,
2022-12-01,2.96,yes,2.77,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-02,31.06,yes,19.06,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-03,35.91,yes,27.94,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-04,15.37,yes,13.06,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-05,15.13,yes,12.54,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-06,29.43,yes,19.99,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-07,47.36,yes,34.75,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-08,53.96,yes,40.25,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-09,55.43,yes,41.85,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-10,42.11,yes,36.58,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-11,7.85,yes,6.38,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-12,28.95,yes,12.4,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-13,26.57,yes,13.35,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-14,24.84,yes,18.31,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-15,27.49,yes,22.1,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-16,44.5,yes,32.55,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-17,38.08,yes,30.0,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-18,22.28,yes,18.08,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-19,15.29,yes,11.13,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-20,39.73,yes,19.11,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-21,60.13,yes,36.58,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-22,70.39,yes,47.99,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-23,85.39,yes,56.04,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-24,59.98,yes,51.01,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-25,23.63,yes,19.93,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-26,34.38,yes,29.53,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-27,54.47,yes,43.89,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-28,47.45,yes,33.62,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-29,58.67,yes,42.76,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-30,56.34,yes,45.48,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2022-12-31,60.58,yes,54.44,yes,24 hours,data_pm_2022_0.xlsx,PM-2022-12,,
2023-01-01,55.14,yes,51.89,yes,24 hours,data_pm_2023.xlsx,PM-2023-01,,
2023-01-02,66.79,yes,49.88,yes,24 hours,data_pm_2023.xlsx,PM-2023-01,,
2023-01-03,78.42,yes,59.58,yes,24 hours,data_pm_2023.xlsx,PM-2023-01,,
2023-01-04,62.46,yes,44.87,yes,24 hours,data_pm_2023.xlsx,PM-2023-01,,
2023-01-05,64.72,yes,45.81,yes,24 hours,data_pm_2023.xlsx,PM-2023-01,,
2023-01-06,40.47,yes,18.06,yes,24 hours,data_pm_2023.xlsx,PM-2023-01,,
2023-01-07,28.1,yes,21.58,yes,24 hours,data_pm_2023.xlsx,PM-2023-01,,
2023-01-08,47.01,yes,41.86,yes,24 hours,data_pm_2023.xlsx,PM-2023-01,,
2023-01-09,50.72,yes,38.95,yes,24 hours,data_pm_2023.xlsx,PM-2023-01,,
2023-01-10,26.45,yes,23.95,yes,24 hours,data_pm_2023.xlsx,PM-2023-01,,
2023-01-11,6.6,yes,4.85,yes,24 hours,data_pm_2023.xlsx,PM-2023-01,,
